age,income,loan_amount,loan_term_months,credit_score,num_open_accounts,num_derogatory_marks,delinquencies_2y,debt_to_income,employment_length_years,home_ownership,default
65,58500.0,17900.0,24,648.0,3,0,0,30.6,28,RENT,0
47,89700.0,19900.0,36,572.0,4,0,0,22.2,9,RENT,1
43,118300.0,16900.0,36,718.0,2,0,0,14.3,17,MORTGAGE,0
41,35200.0,9800.0,48,673.0,2,1,0,27.8,0,MORTGAGE,0
58,16700.0,9100.0,12,704.0,6,0,1,54.5,26,RENT,0
39,8000.0,15600.0,48,785.0,4,1,0,195.0,10,MORTGAGE,0
44,61000.0,11200.0,36,649.0,7,0,0,18.4,24,RENT,1
43,41400.0,1400.0,36,774.0,4,0,0,3.4,10,RENT,0
23,61300.0,24800.0,48,675.0,2,1,0,40.5,3,OWN,1
63,45000.0,21900.0,36,705.0,4,0,0,48.7,25,OWN,0
65,67500.0,40900.0,48,714.0,1,0,0,60.6,19,OWN,0
32,95100.0,15000.0,36,620.0,2,0,0,15.8,13,MORTGAGE,0
18,43800.0,1000.0,48,715.0,1,0,0,2.3,24,MORTGAGE,0
70,97900.0,21600.0,48,706.0,3,0,2,22.1,9,MORTGAGE,0
28,37000.0,9300.0,36,615.0,5,0,0,25.1,18,MORTGAGE,0
47,28300.0,1000.0,36,626.0,4,0,0,3.5,18,MORTGAGE,0
61,65300.0,1000.0,36,747.0,1,0,2,1.5,26,MORTGAGE,0
37,60000.0,29900.0,36,713.0,2,0,0,49.8,13,RENT,0
18,71700.0,14100.0,36,633.0,3,0,1,19.7,29,MORTGAGE,0
49,91200.0,27000.0,48,579.0,4,0,0,29.6,21,RENT,0
34,101600.0,4300.0,48,671.0,2,0,0,4.2,17,RENT,0
60,81100.0,18200.0,24,716.0,1,0,0,22.4,18,OTHER,0
56,42000.0,19700.0,24,764.0,2,0,0,46.9,1,RENT,0
42,90800.0,11800.0,36,528.0,3,0,0,13.0,28,MORTGAGE,0
52,74100.0,5100.0,36,619.0,4,0,1,6.9,8,RENT,0
32,57800.0,25400.0,60,723.0,4,0,0,43.9,14,MORTGAGE,0
49,25600.0,32400.0,36,733.0,1,0,0,126.6,4,MORTGAGE,0
30,45400.0,9100.0,48,658.0,4,0,2,20.0,10,MORTGAGE,0
21,45800.0,27600.0,60,610.0,5,0,0,60.3,16,OWN,1
30,45300.0,20900.0,36,726.0,2,0,1,46.1,18,MORTGAGE,0
21,94700.0,12500.0,60,691.0,7,0,0,13.2,24,MORTGAGE,0
19,63700.0,2600.0,48,727.0,2,0,0,4.1,6,RENT,0
35,48700.0,15900.0,48,682.0,6,0,0,32.6,11,MORTGAGE,0
27,55600.0,19200.0,36,681.0,5,0,0,34.5,24,RENT,0
18,36700.0,1000.0,48,705.0,6,0,0,2.7,13,MORTGAGE,0
71,28300.0,1000.0,36,731.0,3,0,0,3.5,21,MORTGAGE,0
48,101400.0,10700.0,60,703.0,1,0,1,10.6,18,MORTGAGE,0
29,85300.0,1000.0,36,673.0,5,0,0,1.2,4,RENT,0
64,63200.0,4900.0,48,667.0,2,0,0,7.8,28,MORTGAGE,0
44,71700.0,19300.0,36,623.0,2,0,0,26.9,6,RENT,0
57,71000.0,28200.0,60,580.0,2,0,0,39.7,18,OWN,0
31,11300.0,31000.0,36,661.0,2,0,0,274.3,10,OWN,1
74,61800.0,23600.0,60,604.0,2,0,1,38.2,23,RENT,1
25,64000.0,15200.0,36,653.0,3,1,1,23.8,17,OTHER,0
25,41500.0,23600.0,36,653.0,7,0,0,56.9,4,OWN,0
41,79100.0,2700.0,60,671.0,6,0,0,3.4,7,OWN,0
42,87600.0,31700.0,36,592.0,4,0,2,36.2,13,MORTGAGE,0
33,24500.0,1000.0,60,618.0,2,0,0,4.1,29,MORTGAGE,0
46,55200.0,12900.0,36,659.0,1,0,0,23.4,1,MORTGAGE,0
42,17300.0,25000.0,36,771.0,4,1,1,144.5,27,RENT,0
40,45800.0,24100.0,60,645.0,3,0,0,52.6,23,OWN,0
67,57200.0,3800.0,12,650.0,5,0,0,6.6,26,RENT,0
18,10800.0,25300.0,36,652.0,5,1,0,234.3,20,MORTGAGE,0
43,22000.0,1000.0,48,536.0,3,0,0,4.5,6,RENT,0
47,64900.0,16100.0,48,695.0,6,0,0,24.8,29,MORTGAGE,0
18,11000.0,33100.0,60,619.0,1,0,0,300.9,16,MORTGAGE,0
23,38100.0,11100.0,60,479.0,6,0,1,29.1,29,MORTGAGE,0
45,25200.0,12800.0,48,636.0,3,0,0,50.8,10,MORTGAGE,0
59,61200.0,7200.0,36,576.0,3,0,0,11.8,23,OTHER,0
74,61100.0,1000.0,48,648.0,1,0,0,1.6,1,MORTGAGE,0
55,36400.0,19000.0,36,564.0,5,0,0,52.2,28,RENT,0
50,59100.0,20000.0,48,656.0,2,0,1,33.8,12,MORTGAGE,0
26,79500.0,1000.0,60,757.0,4,0,0,1.3,25,OWN,0
20,17600.0,10500.0,24,665.0,6,0,0,59.7,10,RENT,0
32,22000.0,21400.0,36,682.0,3,0,0,97.3,3,RENT,0
71,58700.0,13400.0,36,753.0,3,0,1,22.8,22,OWN,0
63,50800.0,23100.0,60,787.0,6,0,0,45.5,6,MORTGAGE,0
37,82600.0,11800.0,60,765.0,4,0,0,14.3,8,OWN,0
64,44800.0,12700.0,60,652.0,0,0,0,28.3,5,RENT,0
39,95400.0,9900.0,36,744.0,3,1,0,10.4,8,OTHER,0
67,81900.0,12500.0,36,850.0,4,0,1,15.3,23,MORTGAGE,0
51,20400.0,14700.0,36,649.0,2,0,0,72.1,4,MORTGAGE,0
54,47800.0,1000.0,60,622.0,5,0,1,2.1,14,RENT,0
47,11400.0,25900.0,36,671.0,3,0,1,227.2,26,MORTGAGE,0
30,74700.0,16800.0,36,647.0,4,0,0,22.5,29,RENT,0
71,51500.0,3900.0,48,624.0,2,0,0,7.6,17,MORTGAGE,0
46,48600.0,12600.0,60,726.0,2,0,1,25.9,8,MORTGAGE,0
44,73400.0,5400.0,60,697.0,4,0,0,7.4,12,MORTGAGE,0
53,69300.0,20200.0,48,698.0,3,0,1,29.1,3,OWN,0
43,85900.0,46900.0,60,768.0,2,1,0,54.6,26,MORTGAGE,0
35,68100.0,29400.0,60,664.0,4,0,1,43.2,3,MORTGAGE,0
32,69700.0,10100.0,48,756.0,3,1,0,14.5,5,MORTGAGE,0
18,96700.0,13600.0,60,736.0,4,0,1,14.1,7,RENT,0
21,47700.0,3600.0,60,719.0,3,0,0,7.5,20,MORTGAGE,0
35,57700.0,20300.0,36,699.0,2,1,1,35.2,8,OWN,0
57,61700.0,8000.0,24,645.0,0,0,1,13.0,24,OTHER,0
67,70800.0,1000.0,48,733.0,5,0,0,1.4,21,MORTGAGE,0
73,53400.0,27100.0,36,736.0,2,0,2,50.7,20,MORTGAGE,0
56,64900.0,17400.0,36,774.0,4,0,1,26.8,22,RENT,0
18,60000.0,23600.0,48,782.0,2,0,0,39.3,15,OWN,0
29,36200.0,1900.0,24,667.0,3,0,0,5.2,7,OWN,0
58,109200.0,7100.0,60,786.0,3,0,0,6.5,6,MORTGAGE,0
45,13400.0,7100.0,48,778.0,4,0,0,53.0,21,OWN,0
24,80300.0,12900.0,36,726.0,1,0,1,16.1,4,MORTGAGE,0
58,56400.0,5400.0,36,760.0,0,0,0,9.6,20,RENT,0
46,77300.0,29900.0,36,768.0,7,0,1,38.7,14,MORTGAGE,0
29,52700.0,19500.0,36,720.0,5,1,1,37.0,7,MORTGAGE,1
54,33000.0,17600.0,60,668.0,1,0,0,53.3,21,RENT,0
68,73500.0,13100.0,24,795.0,6,0,0,17.8,29,RENT,0
62,14900.0,15100.0,48,596.0,3,0,0,101.3,5,RENT,0
58,14800.0,17200.0,24,655.0,4,0,0,116.2,16,MORTGAGE,0
29,77900.0,17900.0,48,714.0,2,0,0,23.0,19,MORTGAGE,0
45,64100.0,12200.0,12,678.0,2,0,0,19.0,22,MORTGAGE,0
62,58500.0,17300.0,48,720.0,2,0,0,29.6,22,MORTGAGE,0
41,81700.0,9000.0,60,670.0,1,0,0,11.0,29,RENT,0
46,71400.0,1000.0,60,566.0,4,0,0,1.4,2,RENT,0
65,37600.0,1000.0,48,658.0,2,0,0,2.7,20,OTHER,0
30,93900.0,1000.0,36,759.0,2,1,0,1.1,8,RENT,0
25,57600.0,31800.0,60,651.0,5,1,0,55.2,12,MORTGAGE,0
47,13500.0,8200.0,12,647.0,4,0,1,60.7,23,OWN,0
36,63000.0,16900.0,60,602.0,3,0,1,26.8,17,MORTGAGE,0
31,54100.0,2100.0,24,608.0,1,0,0,3.9,24,OWN,0
46,52300.0,17100.0,60,717.0,3,0,0,32.7,10,MORTGAGE,0
18,75200.0,5400.0,60,672.0,0,0,0,7.2,26,RENT,0
20,50700.0,12500.0,48,644.0,3,0,0,24.7,1,MORTGAGE,0
36,54600.0,13800.0,36,616.0,5,0,0,25.3,27,MORTGAGE,1
30,70000.0,20500.0,60,662.0,3,0,0,29.3,15,RENT,0
61,42600.0,16100.0,12,658.0,3,0,0,37.8,21,OWN,0
19,85900.0,12800.0,48,780.0,5,0,2,14.9,0,MORTGAGE,0
45,34200.0,17800.0,36,733.0,1,0,0,52.0,15,MORTGAGE,0
67,20700.0,15600.0,36,708.0,4,1,0,75.4,0,MORTGAGE,0
22,54700.0,12900.0,36,668.0,2,0,0,23.6,6,RENT,0
55,45100.0,16400.0,48,702.0,4,0,1,36.4,17,OWN,0
35,42500.0,13600.0,36,692.0,4,0,0,32.0,3,OTHER,0
56,36100.0,24800.0,12,710.0,3,1,0,68.7,10,OWN,0
69,124000.0,15300.0,60,790.0,2,0,0,12.3,24,OWN,0
58,99500.0,15500.0,36,723.0,7,0,0,15.6,2,MORTGAGE,0
29,103800.0,20600.0,24,548.0,5,0,1,19.8,11,MORTGAGE,0
27,67200.0,9900.0,60,659.0,1,0,0,14.7,15,MORTGAGE,0
22,88300.0,22200.0,48,787.0,6,0,0,25.1,18,OWN,0
36,48700.0,37100.0,24,780.0,3,0,0,76.2,9,MORTGAGE,0
56,85600.0,11100.0,48,791.0,2,0,1,13.0,21,RENT,0
23,75400.0,19000.0,48,850.0,1,0,0,25.2,23,MORTGAGE,0
54,69000.0,19800.0,36,805.0,3,1,1,28.7,13,RENT,0
69,86800.0,6700.0,24,701.0,4,0,1,7.7,12,MORTGAGE,0
20,46500.0,14600.0,12,626.0,3,0,0,31.4,25,RENT,0
36,43000.0,6500.0,60,731.0,5,0,1,15.1,23,MORTGAGE,0
41,67000.0,13900.0,36,724.0,4,0,0,20.7,28,RENT,0
55,51800.0,21800.0,36,794.0,4,1,1,42.1,1,OTHER,0
48,67200.0,19800.0,48,626.0,4,0,0,29.5,19,OWN,0
47,81700.0,8700.0,60,730.0,2,0,0,10.6,6,RENT,0
22,72500.0,8600.0,48,835.0,5,2,0,11.9,5,MORTGAGE,0
34,78500.0,17300.0,48,727.0,4,0,0,22.0,5,MORTGAGE,0
25,91000.0,26600.0,36,632.0,5,0,0,29.2,18,MORTGAGE,0
62,89800.0,29800.0,24,712.0,6,0,1,33.2,13,RENT,0
65,59800.0,20900.0,60,644.0,4,0,0,34.9,2,RENT,0
64,18500.0,1000.0,48,721.0,4,0,0,5.4,0,RENT,0
43,75900.0,7500.0,60,689.0,4,0,0,9.9,23,OWN,0
63,89400.0,20700.0,60,734.0,4,0,0,23.2,14,RENT,0
48,54100.0,13700.0,36,624.0,4,1,1,25.3,21,RENT,0
28,38100.0,12600.0,48,771.0,5,0,1,33.1,14,MORTGAGE,0
38,43700.0,8400.0,48,602.0,1,1,0,19.2,14,MORTGAGE,0
49,69800.0,14900.0,36,591.0,3,0,0,21.3,19,MORTGAGE,0
55,88000.0,28700.0,36,761.0,2,0,0,32.6,7,OWN,0
49,97100.0,16500.0,36,588.0,3,0,0,17.0,1,MORTGAGE,0
21,122600.0,21400.0,24,646.0,8,0,0,17.5,24,MORTGAGE,0
24,54200.0,21900.0,60,623.0,2,1,0,40.4,7,MORTGAGE,0
21,62600.0,12700.0,24,691.0,3,0,1,20.3,17,RENT,0
64,99200.0,2300.0,24,678.0,4,0,0,2.3,9,RENT,0
43,85700.0,1000.0,24,636.0,3,1,1,1.2,17,OWN,0
18,60300.0,17200.0,36,634.0,1,0,0,28.5,1,MORTGAGE,0
31,28200.0,5500.0,60,773.0,3,0,0,19.5,8,RENT,0
48,77300.0,17000.0,60,519.0,5,0,1,22.0,25,MORTGAGE,0
38,11600.0,20800.0,48,686.0,2,0,0,179.3,27,RENT,0
53,19500.0,17800.0,48,612.0,5,0,0,91.3,22,RENT,0
58,63400.0,5800.0,60,850.0,4,0,1,9.1,14,MORTGAGE,0
33,23300.0,27100.0,36,610.0,4,0,1,116.3,11,MORTGAGE,0
41,81000.0,8300.0,60,644.0,2,0,0,10.2,26,OWN,0
35,43900.0,1000.0,48,621.0,1,0,0,2.3,12,OWN,1
35,66100.0,22500.0,36,743.0,7,0,0,34.0,10,MORTGAGE,0
73,63200.0,25100.0,36,704.0,0,0,0,39.7,15,MORTGAGE,0
19,140000.0,21200.0,24,643.0,3,0,1,15.1,5,OWN,1
45,42100.0,13900.0,24,774.0,4,0,0,33.0,27,RENT,0
66,12700.0,1000.0,36,839.0,6,0,0,7.9,8,MORTGAGE,1
19,19100.0,17800.0,36,688.0,3,0,0,93.2,20,OTHER,0
65,56100.0,38800.0,36,667.0,3,0,0,69.2,26,MORTGAGE,0
20,71100.0,18300.0,36,745.0,7,0,1,25.7,0,RENT,0
47,75800.0,20600.0,60,764.0,3,1,0,27.2,7,MORTGAGE,0
47,80900.0,26600.0,36,681.0,2,0,2,32.9,29,OTHER,0
41,64000.0,10800.0,36,676.0,4,0,0,16.9,25,MORTGAGE,0
31,68300.0,12100.0,36,790.0,2,0,1,17.7,20,MORTGAGE,0
50,62000.0,9300.0,36,692.0,3,0,0,15.0,29,MORTGAGE,0
33,54400.0,1000.0,60,623.0,4,0,0,1.8,20,MORTGAGE,1
55,32500.0,6800.0,36,628.0,1,1,0,20.9,6,RENT,0
52,30500.0,32700.0,36,746.0,3,0,0,107.2,14,MORTGAGE,0
24,48300.0,17500.0,60,706.0,2,0,0,36.2,5,MORTGAGE,0
59,86800.0,15300.0,36,697.0,7,0,1,17.6,25,RENT,0
54,39800.0,21500.0,36,738.0,2,0,0,54.0,23,MORTGAGE,0
67,36500.0,15400.0,36,706.0,4,0,0,42.2,2,OWN,0
21,9900.0,5100.0,48,670.0,3,0,2,51.5,25,OTHER,0
30,82300.0,25600.0,48,761.0,9,0,0,31.1,8,MORTGAGE,0
69,44000.0,12800.0,60,642.0,2,0,2,29.1,5,MORTGAGE,0
27,28800.0,21500.0,36,678.0,2,0,1,74.7,21,RENT,0
47,23700.0,25100.0,36,544.0,2,0,0,105.9,0,OWN,0
59,8000.0,7700.0,60,603.0,1,0,0,96.2,9,OWN,0
41,49700.0,23400.0,12,596.0,4,0,0,47.1,19,MORTGAGE,0
50,29100.0,12100.0,48,569.0,2,0,2,41.6,21,MORTGAGE,1
42,41600.0,24800.0,24,593.0,2,0,0,59.6,18,RENT,0
62,62700.0,26200.0,60,596.0,2,0,0,41.8,21,MORTGAGE,1
21,71300.0,20700.0,36,582.0,3,0,1,29.0,9,MORTGAGE,0
29,27000.0,17300.0,48,669.0,1,0,0,64.1,0,MORTGAGE,0
61,82000.0,19400.0,48,529.0,3,1,0,23.7,7,MORTGAGE,0
27,95700.0,18500.0,36,667.0,3,0,0,19.3,0,RENT,0
73,66900.0,2100.0,60,516.0,1,0,0,3.1,28,MORTGAGE,0
30,80600.0,13700.0,48,750.0,2,0,1,17.0,11,OWN,0
36,68700.0,1000.0,24,794.0,4,0,0,1.5,23,RENT,0
56,76400.0,4600.0,48,730.0,3,0,0,6.0,18,MORTGAGE,0
56,94600.0,10100.0,60,850.0,4,0,0,10.7,15,RENT,0
51,67500.0,1000.0,48,757.0,2,0,1,1.5,29,MORTGAGE,0
40,71100.0,14700.0,48,691.0,2,1,0,20.7,8,RENT,0
20,104000.0,2600.0,36,651.0,4,0,0,2.5,8,OWN,0
66,94800.0,28500.0,36,624.0,3,0,0,30.1,25,MORTGAGE,0
29,21200.0,13600.0,60,703.0,2,1,1,64.2,1,OWN,0
65,63200.0,1000.0,36,740.0,1,0,0,1.6,22,OWN,0
26,72500.0,16200.0,36,719.0,4,0,0,22.3,22,OWN,0
61,49700.0,3700.0,36,600.0,3,0,1,7.4,27,MORTGAGE,0
23,17700.0,17500.0,24,755.0,2,0,0,98.9,3,RENT,0
68,50300.0,14100.0,48,626.0,5,0,0,28.0,18,RENT,0
62,82100.0,1000.0,12,686.0,3,0,0,1.2,17,OWN,0
40,79500.0,15800.0,36,677.0,4,0,0,19.9,14,OWN,0
58,69400.0,18300.0,24,667.0,1,0,1,26.4,6,MORTGAGE,0
40,38600.0,7900.0,48,652.0,1,0,0,20.5,6,OWN,0
53,52700.0,13200.0,36,666.0,0,0,0,25.0,7,MORTGAGE,0
56,35300.0,15900.0,24,693.0,4,0,0,45.0,21,RENT,0
64,81700.0,26600.0,36,699.0,1,0,0,32.6,1,OWN,0
49,60400.0,6400.0,48,573.0,0,0,0,10.6,10,OWN,0
60,51500.0,18800.0,24,578.0,2,0,0,36.5,27,MORTGAGE,0
42,56600.0,12400.0,60,809.0,1,0,0,21.9,13,MORTGAGE,0
53,63400.0,35600.0,48,687.0,4,0,0,56.2,4,RENT,0
63,59500.0,17600.0,48,742.0,2,0,0,29.6,5,RENT,0
63,47000.0,4900.0,60,714.0,5,0,0,10.4,14,MORTGAGE,0
19,89300.0,9700.0,48,747.0,2,0,0,10.9,17,RENT,0
52,32800.0,14400.0,48,631.0,3,0,0,43.9,8,MORTGAGE,0
22,60800.0,27300.0,36,613.0,4,0,0,44.9,23,OWN,0
29,70500.0,6200.0,36,668.0,3,0,0,8.8,29,OWN,0
59,52700.0,22700.0,60,623.0,8,0,2,43.1,13,OWN,0
47,66600.0,35400.0,48,703.0,5,0,0,53.2,16,RENT,0
71,69400.0,23800.0,48,636.0,3,0,0,34.3,8,OWN,1
39,61500.0,16000.0,60,604.0,3,0,0,26.0,29,RENT,0
67,27800.0,16700.0,24,538.0,2,0,0,60.1,16,RENT,0
43,99400.0,14700.0,48,593.0,0,1,0,14.8,11,MORTGAGE,0
42,61700.0,5700.0,48,592.0,2,0,0,9.2,12,MORTGAGE,0
49,89300.0,15000.0,60,609.0,3,0,0,16.8,18,MORTGAGE,0
34,23000.0,1000.0,36,749.0,1,0,1,4.3,22,OWN,0
19,83600.0,30400.0,36,766.0,4,0,0,36.4,11,RENT,0
26,56600.0,19500.0,36,620.0,4,0,0,34.5,29,OWN,0
37,72500.0,34000.0,60,798.0,3,0,0,46.9,9,RENT,0
30,61900.0,10400.0,36,681.0,4,0,0,16.8,12,OWN,0
27,31500.0,8800.0,36,772.0,3,0,1,27.9,29,MORTGAGE,1
23,75200.0,17800.0,36,677.0,2,0,0,23.7,27,OWN,0
54,99000.0,15600.0,36,779.0,1,0,0,15.8,4,OTHER,1
37,98100.0,24000.0,60,700.0,2,1,0,24.5,28,MORTGAGE,0
28,75900.0,21800.0,60,731.0,5,0,1,28.7,14,MORTGAGE,0
18,82100.0,5600.0,36,687.0,1,0,0,6.8,18,OWN,0
61,61000.0,24600.0,36,757.0,3,1,0,40.3,24,OTHER,0
48,46700.0,24700.0,60,673.0,0,0,0,52.9,25,OWN,1
19,25700.0,20700.0,36,597.0,3,0,0,80.5,4,MORTGAGE,0
57,120900.0,14100.0,48,557.0,4,1,0,11.7,9,MORTGAGE,0
26,65000.0,12400.0,60,610.0,4,0,0,19.1,1,MORTGAGE,0
35,42700.0,9700.0,36,805.0,6,1,0,22.7,28,MORTGAGE,1
23,63000.0,17700.0,48,604.0,1,1,1,28.1,28,MORTGAGE,0
56,91000.0,14500.0,60,652.0,5,0,0,15.9,10,MORTGAGE,0
36,112800.0,31100.0,48,737.0,3,1,1,27.6,26,MORTGAGE,0
20,61400.0,15700.0,48,772.0,3,0,1,25.6,7,MORTGAGE,0
72,44200.0,38400.0,48,663.0,4,0,0,86.9,9,RENT,0
47,58500.0,18700.0,60,661.0,1,0,0,32.0,26,MORTGAGE,0
66,42900.0,36700.0,36,568.0,4,0,1,85.5,9,MORTGAGE,0
23,53300.0,1000.0,36,751.0,3,0,0,1.9,6,OWN,1
24,41600.0,7000.0,60,689.0,4,0,1,16.8,17,MORTGAGE,0
25,65700.0,14000.0,36,725.0,3,0,0,21.3,8,MORTGAGE,0
53,96300.0,9800.0,60,633.0,3,0,1,10.2,8,MORTGAGE,0
45,70700.0,22100.0,48,639.0,3,1,1,31.3,16,RENT,1
41,86100.0,19500.0,48,663.0,2,0,1,22.6,15,MORTGAGE,0
20,60300.0,1000.0,36,748.0,4,0,1,1.7,26,OTHER,1
70,73400.0,6300.0,24,698.0,2,0,0,8.6,1,RENT,1
36,56100.0,8600.0,48,750.0,3,0,0,15.3,28,MORTGAGE,0
34,12100.0,18700.0,36,631.0,2,0,1,154.5,3,MORTGAGE,0
61,69000.0,38800.0,48,577.0,2,0,0,56.2,26,MORTGAGE,0
67,23700.0,8300.0,48,608.0,3,0,0,35.0,28,RENT,0
70,74100.0,18200.0,36,710.0,4,0,0,24.6,16,MORTGAGE,0
26,49100.0,4600.0,48,686.0,3,0,0,9.4,14,OWN,0
64,44600.0,24900.0,36,763.0,1,0,0,55.8,11,MORTGAGE,0
72,51400.0,17500.0,36,653.0,5,0,0,34.0,20,MORTGAGE,0
69,75100.0,1000.0,36,703.0,3,0,0,1.3,4,RENT,0
36,77300.0,21500.0,36,760.0,4,0,0,27.8,21,OWN,0
24,41600.0,1000.0,48,728.0,1,0,0,2.4,8,RENT,1
68,54600.0,9700.0,60,598.0,2,0,0,17.8,6,MORTGAGE,1
29,62400.0,16600.0,36,667.0,3,0,1,26.6,26,RENT,0
62,114000.0,12100.0,60,591.0,3,1,1,10.6,8,RENT,0
63,34800.0,14900.0,60,758.0,5,0,1,42.8,17,RENT,0
73,32200.0,13200.0,36,661.0,6,0,2,41.0,28,RENT,0
39,73900.0,15000.0,48,669.0,1,1,0,20.3,17,OWN,0
35,91600.0,14000.0,36,683.0,2,0,0,15.3,0,RENT,0
24,119200.0,21000.0,60,668.0,1,0,1,17.6,19,MORTGAGE,0
20,84100.0,22300.0,48,632.0,4,0,0,26.5,17,MORTGAGE,0
45,27500.0,9900.0,36,585.0,3,0,0,36.0,8,RENT,0
71,63000.0,24100.0,24,600.0,2,0,0,38.3,5,MORTGAGE,0
28,65100.0,6000.0,24,564.0,4,0,0,9.2,28,MORTGAGE,0
47,76200.0,13500.0,60,675.0,5,0,0,17.7,21,MORTGAGE,0
23,76900.0,26900.0,60,761.0,3,1,3,35.0,15,MORTGAGE,0
31,41700.0,15200.0,36,635.0,4,0,0,36.5,20,OWN,0
60,57500.0,13900.0,48,651.0,3,0,0,24.2,10,RENT,0
19,89000.0,14700.0,60,583.0,5,0,1,16.5,15,MORTGAGE,0
36,46900.0,6900.0,48,731.0,7,0,1,14.7,25,RENT,0
39,39000.0,24000.0,36,647.0,4,1,0,61.5,7,RENT,0
47,60800.0,11300.0,24,600.0,5,0,0,18.6,27,MORTGAGE,0
20,86900.0,1000.0,24,728.0,1,0,0,1.2,26,OTHER,0
39,92000.0,18400.0,36,621.0,1,1,0,20.0,3,OWN,0
57,81100.0,11400.0,36,711.0,2,0,0,14.1,9,RENT,0
40,90100.0,28000.0,36,606.0,5,1,1,31.1,6,OWN,0
48,8000.0,23500.0,36,732.0,3,0,1,293.8,8,MORTGAGE,0
40,89200.0,20300.0,60,670.0,5,1,0,22.8,2,MORTGAGE,0
67,98600.0,9400.0,12,716.0,7,0,0,9.5,3,RENT,0
57,36800.0,1000.0,24,681.0,5,0,0,2.7,23,MORTGAGE,0
63,50700.0,21500.0,48,659.0,3,0,1,42.4,9,MORTGAGE,0
74,39000.0,23700.0,36,675.0,2,0,1,60.8,14,MORTGAGE,0
31,124000.0,14800.0,60,748.0,1,0,0,11.9,9,MORTGAGE,0
38,73600.0,26200.0,60,564.0,4,0,0,35.6,7,OWN,0
30,77100.0,13700.0,48,703.0,2,0,0,17.8,27,OWN,0
46,83300.0,14700.0,36,695.0,1,0,0,17.6,28,RENT,1
29,108400.0,23300.0,48,574.0,7,0,1,21.5,29,RENT,0
58,59600.0,9100.0,36,654.0,3,0,0,15.3,4,OTHER,0
18,62300.0,23800.0,60,760.0,3,1,1,38.2,26,OWN,0
54,65500.0,10200.0,36,748.0,6,0,0,15.6,26,OWN,0
29,99000.0,19400.0,60,752.0,1,0,0,19.6,7,RENT,0
61,23400.0,19100.0,60,770.0,4,0,1,81.6,25,RENT,0
69,67700.0,22700.0,48,740.0,4,0,0,33.5,6,OWN,0
44,53600.0,15100.0,36,661.0,2,0,0,28.2,26,MORTGAGE,0
74,49500.0,1000.0,24,702.0,2,0,0,2.0,24,OWN,1
50,53900.0,1000.0,36,564.0,5,1,0,1.9,22,MORTGAGE,0
37,60000.0,27000.0,48,655.0,3,0,0,45.0,15,RENT,0
34,75000.0,9100.0,36,735.0,3,0,0,12.1,2,OWN,0
69,10400.0,15300.0,36,611.0,4,0,0,147.1,13,OWN,0
66,29800.0,22700.0,24,639.0,3,0,0,76.2,7,MORTGAGE,0
66,44300.0,17000.0,36,791.0,2,0,0,38.4,16,RENT,0
32,44100.0,16900.0,60,582.0,7,0,0,38.3,19,MORTGAGE,0
52,41800.0,17300.0,48,772.0,3,0,2,41.4,21,OTHER,0
62,12800.0,11200.0,12,692.0,0,0,0,87.5,14,RENT,0
41,32300.0,23400.0,48,676.0,5,0,0,72.4,26,RENT,0
74,107000.0,28600.0,48,772.0,5,0,0,26.7,1,RENT,0
65,15300.0,18300.0,36,714.0,3,0,0,119.6,24,RENT,0
19,91700.0,9300.0,60,687.0,2,0,1,10.1,11,MORTGAGE,0
63,57600.0,26800.0,48,568.0,3,0,0,46.5,18,MORTGAGE,0
50,71000.0,20700.0,48,705.0,2,0,0,29.2,25,OTHER,0
50,82700.0,26600.0,48,787.0,4,0,0,32.2,26,OWN,0
35,91900.0,26100.0,36,704.0,5,0,0,28.4,20,OWN,0
67,43900.0,2300.0,36,612.0,3,0,0,5.2,25,RENT,0
45,50900.0,28300.0,48,651.0,1,0,0,55.6,5,RENT,0
40,69700.0,24900.0,36,697.0,2,0,0,35.7,0,RENT,0
63,69900.0,2400.0,48,660.0,2,1,0,3.4,27,OTHER,1
51,89200.0,14000.0,24,656.0,2,0,0,15.7,26,RENT,0
20,70000.0,34300.0,36,646.0,4,0,1,49.0,17,MORTGAGE,0
64,45100.0,20200.0,36,654.0,2,0,0,44.8,11,MORTGAGE,1
23,52600.0,18500.0,24,770.0,4,0,0,35.2,20,RENT,0
73,61000.0,18400.0,36,652.0,4,0,3,30.2,13,MORTGAGE,0
69,72100.0,12700.0,36,635.0,2,1,0,17.6,16,MORTGAGE,0
35,30700.0,1500.0,48,629.0,2,1,0,4.9,25,RENT,1
58,78300.0,26000.0,36,590.0,5,0,0,33.2,0,MORTGAGE,0
62,17600.0,9500.0,36,616.0,4,0,0,54.0,16,RENT,0
68,93300.0,1000.0,24,514.0,4,0,0,1.1,24,MORTGAGE,0
26,46800.0,14000.0,36,773.0,3,0,0,29.9,22,OWN,0
61,48000.0,1000.0,36,631.0,3,0,0,2.1,26,MORTGAGE,1
45,29500.0,9600.0,48,722.0,5,0,0,32.5,6,RENT,0
46,38700.0,11100.0,36,753.0,3,1,1,28.7,8,MORTGAGE,0
69,75400.0,19000.0,60,729.0,2,0,0,25.2,6,MORTGAGE,0
19,58100.0,6900.0,48,569.0,3,0,0,11.9,3,MORTGAGE,0
56,70700.0,1600.0,36,763.0,0,0,0,2.3,21,MORTGAGE,0
